Company,Symbol,Date,Segment,Call,Price
Lowe's (LOW),LOW,2020-05-12,D,1,$111.24
Novavax (NVAX),NVAX,2020-05-12,I,1,$39.82
Target (TGT),TGT,2020-05-12,D,1,$119.39
Uber (UBER),UBER,2020-05-12,D,2,$32.40
Walmart (WMT),WMT,2020-05-12,D,1,$123.78
Advanced Micro Devices (AMD),AMD,2020-05-13,D,1,$52.18
Cisco Systems (CSCO),CSCO,2020-05-13,I,1,$41.95
Chevron (CVX),CVX,2020-05-13,D,2,$88.70
Johnson & Johnson (JNJ),JNJ,2020-05-13,D,2,$147.13
Novavax (NVAX),NVAX,2020-05-13,D,4,$40.67
NVIDIA (NVDA),NVDA,2020-05-13,D,1,$311.20
Public Service Enterprise (PEG),PEG,2020-05-13,I,1,$44.96
Pfizer (PFE),PFE,2020-05-13,D,2,$37.05
PayPal (PYPL),PYPL,2020-05-13,D,2,$143.73
Qualcomm (QCOM),QCOM,2020-05-13,D,1,$78.00
Wells Fargo (WFC),WFC,2020-05-13,D,4,$22.53
Alteryx (AYX),AYX,2020-05-14,I,1,$125.50
Chipotle Mexican Grill (CMG),CMG,2020-05-14,D,1,$932.18
Costco (COST),COST,2020-05-14,D,1,$299.74
Domino's Pizza (DPZ),DPZ,2020-05-14,D,1,$376.01
McDonald's (MCD),MCD,2020-05-14,D,1,$175.41
Planet Fitness (PLNT),PLNT,2020-05-14,I,1,$51.01
S&P Global (SPGI),SPGI,2020-05-14,I,1,$300.12
Target (TGT),TGT,2020-05-14,D,1,$119.94
Wingstop (WING),WING,2020-05-14,D,1,$121.91
Walmart (WMT),WMT,2020-05-14,D,1,$123.42
Alibaba (BABA),BABA,2020-05-15,D,4,$203.68
Best Buy (BBY),BBY,2020-05-15,D,2,$78.61
Beyond Meat (BYND),BYND,2020-05-15,D,1,$134.16
Deere & Company (DE),DE,2020-05-15,D,4,$126.01
DraftKings (DKNG),DKNG,2020-05-15,I,1,$29.23
Foot Locker (FL),FL,2020-05-15,D,5,$25.42
Home Depot (HD),HD,2020-05-15,D,1,$239.33
Kohl's (KSS),KSS,2020-05-15,D,5,$17.54
Lowe's (LOW),LOW,2020-05-15,D,1,$113.78
Medtronic (MDT),MDT,2020-05-15,D,2,$93.89
Shopify (SHOP),SHOP,2020-05-15,D,1,$767.00
Splunk (SPLK),SPLK,2020-05-15,D,1,$156.19
Target (TGT),TGT,2020-05-15,D,1,$120.94
TJX Companies (TJX),TJX,2020-05-15,D,2,$47.17
Tesla (TSLA),TSLA,2020-05-15,D,1,$799.17
Take-Two Interactive (TTWO),TTWO,2020-05-15,D,1,$132.54
Wix.com (WIX),WIX,2020-05-15,I,1,$201.78
Walmart (WMT),WMT,2020-05-15,D,1,$125.94
Avaya (AVYA),AVYA,2020-05-18,I,1,$13.87
Denny's (DENN),DENN,2020-05-18,I,1,$10.11
Moderna (MRNA),MRNA,2020-05-18,D,2,$80.00
Apple (AAPL),AAPL,2020-05-19,D,1,$313.14
Meta (FB),FB,2020-05-19,D,1,$216.88
Five9 (FIVN),FIVN,2020-05-19,I,1,$103.80
Netflix (NFLX),NFLX,2020-05-19,D,1,$451.04
Ping Identity (PING),PING,2020-05-19,I,1,$24.45
Walmart (WMT),WMT,2020-05-19,D,2,$124.95
Apple (AAPL),AAPL,2020-05-20,D,1,$319.23
Meta (FB),FB,2020-05-20,D,1,$229.97
Lowe's (LOW),LOW,2020-05-20,I,1,$116.99
Mondelez International (MDLZ),MDLZ,2020-05-20,I,1,$49.75
Netflix (NFLX),NFLX,2020-05-20,D,1,$447.67
Verizon (VZ),VZ,2020-05-20,I,1,$54.26
Moderna (MRNA),MRNA,2020-05-21,D,2,$67.05
Palo Alto Networks (PANW),PANW,2020-05-21,I,1,$229.50
Target (TGT),TGT,2020-05-21,I,1,$118.68
Take-Two Interactive (TTWO),TTWO,2020-05-21,I,1,$138.19
Becton Dickinson (BDX),BDX,2020-05-26,D,4,$233.14
Corteva Agriscienses (CTVA),CTVA,2020-05-26,I,1,$25.64
DataDog (DDOG),DDOG,2020-05-26,D,1,$71.00
Intuit (INTU),INTU,2020-05-26,I,1,$282.20
Kimberly-Clark (KMB),KMB,2020-05-26,D,4,$136.00
Palo Alto Networks (PANW),PANW,2020-05-26,D,1,$231.17
Roku (ROKU),ROKU,2020-05-26,D,4,$107.59
Snap (SNAP),SNAP,2020-05-26,D,4,$17.41
Splunk (SPLK),SPLK,2020-05-26,D,1,$181.15
Target (TGT),TGT,2020-05-26,D,1,$115.12
Wix.com (WIX),WIX,2020-05-26,D,1,$209.76
Apple (AAPL),AAPL,2020-05-27,D,1,$318.11
Air Lease Corporation (AL),AL,2020-05-27,I,1,$30.40
Meta (FB),FB,2020-05-27,D,1,$229.14
HP (HPQ),HPQ,2020-05-27,I,1,$17.12
Southwest Airlines (LUV),LUV,2020-05-27,F,1,$33.66
Netflix (NFLX),NFLX,2020-05-27,D,1,$419.89
Take-Two Interactive (TTWO),TTWO,2020-05-27,F,1,$134.52
Workday (WDAY),WDAY,2020-05-27,I,1,$170.38
Burlington Stores (BURL),BURL,2020-05-28,D,2,$213.42
Salesforce (CRM),CRM,2020-05-28,I,1,$181.10
Dollar General (DG),DG,2020-05-28,D,2,$184.11
PayPal (PYPL),PYPL,2020-05-28,I,1,$148.79
Zebra Technologies (ZBRA),ZBRA,2020-05-28,I,1,$257.42
Broadcom (AVGO),AVGO,2020-05-29,D,1,$291.27
Campbell Soup (CPB),CPB,2020-05-29,D,2,$50.98
CrowdStrike (CRWD),CRWD,2020-05-29,D,1,$87.81
DocuSign (DOCU),DOCU,2020-05-29,D,1,$139.74
e.l.f. Beauty (ELF),ELF,2020-05-29,I,1,$17.14
Fastly (FSLY),FSLY,2020-05-29,I,1,$43.14
Gap (GPS),GPS,2020-05-29,D,5,$8.90
JM Smucker (SJM),SJM,2020-05-29,D,2,$113.93
Slack (WORK),WORK,2020-05-29,D,1,$35.05
Zoom Video Communications (ZM),ZM,2020-05-29,D,1,$179.48
ZScaler (ZS),ZS,2020-05-29,I,1,$98.09
CrowdStrike (CRWD),CRWD,2020-06-01,D,1,$94.84
DocuSign (DOCU),DOCU,2020-06-01,D,1,$147.22
IBM (IBM),IBM,2020-06-01,D,2,$124.89
Lowe's (LOW),LOW,2020-06-01,D,2,$129.32
Okta (OKTA),OKTA,2020-06-01,D,1,$204.78
Starbucks (SBUX),SBUX,2020-06-01,D,2,$78.32
Target (TGT),TGT,2020-06-01,D,2,$119.49
Ulta Beauty (ULTA),ULTA,2020-06-01,I,1,$239.09
Zoom Video Communications (ZM),ZM,2020-06-01,D,1,$204.15
ZScaler (ZS),ZS,2020-06-01,D,1,$109.98
Apple (AAPL),AAPL,2020-06-02,D,1,$323.34
Boeing (BA),BA,2020-06-02,D,2,$153.31
Caterpillar (CAT),CAT,2020-06-02,D,2,$123.32
Chevron (CVX),CVX,2020-06-02,D,1,$94.69
EOG Resources (EOG),EOG,2020-06-02,D,1,$54.81
Diamondback Energy (FANG),FANG,2020-06-02,D,1,$45.61
Marvell Technology (MRVL),MRVL,2020-06-02,I,1,$34.61
Nike (NKE),NKE,2020-06-02,D,1,$100.74
Parsley Energy (PE),PE,2020-06-02,D,1,$9.92
Proofpoint (PFPT),PFPT,2020-06-02,I,1,$117.18
Pioneer Natural Resources (PXD),PXD,2020-06-02,D,1,$96.16
Qualcomm (QCOM),QCOM,2020-06-02,D,1,$84.63
Qorvo (QRVO),QRVO,2020-06-02,D,1,$109.68
Starbucks (SBUX),SBUX,2020-06-02,D,1,$77.78
Skyworks Solutions (SWKS),SWKS,2020-06-02,D,1,$123.77
Thor Industries (THO),THO,2020-06-02,F,2,$89.41
Winnebago Industries (WGO),WGO,2020-06-02,F,2,$58.16
Boeing (BA),BA,2020-06-03,D,1,$173.16
B&G Foods (BGS),BGS,2020-06-03,I,1,$24.05
Caterpillar (CAT),CAT,2020-06-03,D,1,$127.09
CrowdStrike (CRWD),CRWD,2020-06-03,I,1,$98.10
DraftKings (DKNG),DKNG,2020-06-03,D,4,$40.16
Virgin Galactic (SPCE),SPCE,2020-06-03,D,5,$16.39
Stanley Black & Decker (SWK),SWK,2020-06-03,D,2,$137.95
VectoIQ Acquisition (VTIQ),VTIQ,2020-06-03,D,5,$33.97
Zoom Video Communications (ZM),ZM,2020-06-03,F,1,$223.87
Costco (COST),COST,2020-06-04,D,1,$310.75
Meta (FB),FB,2020-06-04,D,2,$226.29
Luckin Coffee (LK),LK,2020-06-04,D,5,$4.05
Shopify (SHOP),SHOP,2020-06-04,I,1,$735.19
JM Smucker (SJM),SJM,2020-06-04,I,1,$109.10
American Airlines (AAL),AAL,2020-06-08,D,4,$20.31
Apple (AAPL),AAPL,2020-06-08,D,1,$333.46
Cisco Systems (CSCO),CSCO,2020-06-08,D,1,$48.13
Meta (FB),FB,2020-06-08,D,1,$231.40
Intel (INTC),INTC,2020-06-08,D,1,$63.67
Microsoft (MSFT),MSFT,2020-06-08,D,1,$188.36
Norwegian Cruise Line (NCLH),NCLH,2020-06-08,D,4,$26.86
NVIDIA (NVDA),NVDA,2020-06-08,D,1,$352.20
PayPal (PYPL),PYPL,2020-06-08,D,1,$156.09
Sorrento Therapeutics (SRNE),SRNE,2020-06-08,I,1,$4.72
Thor Industries (THO),THO,2020-06-08,I,1,$111.14
Tesla (TSLA),TSLA,2020-06-08,D,1,$949.92
Apple (AAPL),AAPL,2020-06-09,D,1,$343.99
Advanced Micro Devices (AMD),AMD,2020-06-09,D,1,$56.39
Chewy (CHWY),CHWY,2020-06-09,I,1,$51.51
DocuSign (DOCU),DOCU,2020-06-09,I,1,$141.92
Meta (FB),FB,2020-06-09,D,1,$238.67
Hertz Global Holdings (HTZ),HTZ,2020-06-09,F,5,$4.18
NVIDIA (NVDA),NVDA,2020-06-09,D,1,$361.84
Stitch Fix (SFIX),SFIX,2020-06-09,I,1,$23.55
Carnival (CCL),CCL,2020-06-10,D,5,$20.59
Cerus (CERS),CERS,2020-06-10,I,1,$6.66
Chegg (CHGG),CHGG,2020-06-10,D,1,$58.84
Delta Air Lines (DAL),DAL,2020-06-10,D,5,$31.64
DocuSign (DOCU),DOCU,2020-06-10,D,1,$148.05
Johnson & Johnson (JNJ),JNJ,2020-06-10,D,2,$147.80
Livongo Health (LVGO),LVGO,2020-06-10,D,1,$63.87
Polaris Industries (PII),PII,2020-06-10,F,1,$96.19
Royal Caribbean Cruises (RCL),RCL,2020-06-10,D,5,$63.59
Marriott Vacations Worldw (VAC),VAC,2020-06-10,I,1,$94.59
Zoom Video Communications (ZM),ZM,2020-06-10,D,1,$221.02
Apple (AAPL),AAPL,2020-06-11,D,1,$335.90
Adobe Systems (ADBE),ADBE,2020-06-11,I,1,$387.67
Broadcom (AVGO),AVGO,2020-06-11,D,1,$293.75
Costco (COST),COST,2020-06-11,D,1,$300.83
Home Depot (HD),HD,2020-06-11,D,1,$239.47
L3Harris Technologies (LHX),LHX,2020-06-11,I,1,$196.51
Pepsico (PEP),PEP,2020-06-11,D,1,$127.84
PVH Corp (PVH),PVH,2020-06-11,I,1,$52.72
Adobe Systems (ADBE),ADBE,2020-06-12,F,1,$406.54
Chegg (CHGG),CHGG,2020-06-12,F,1,$56.90
Centene (CNC),CNC,2020-06-12,I,1,$61.94
Salesforce (CRM),CRM,2020-06-12,F,1,$175.11
Jabil (JBL),JBL,2020-06-12,D,1,$30.80
Carmax (KMX),KMX,2020-06-12,D,1,$89.98
Kroger (KR),KR,2020-06-12,D,4,$32.26
Lennar (LEN),LEN,2020-06-12,D,2,$59.25
Tesla (TSLA),TSLA,2020-06-12,D,1,$935.28
VMware (VMW),VMW,2020-06-12,F,1,$135.85
Zuora (ZUO),ZUO,2020-06-12,I,1,$12.42
Campbell Soup (CPB),CPB,2020-06-15,I,1,$48.38
Hertz Global Holdings (HTZ),HTZ,2020-06-15,F,5,$1.88
Newmont Goldcorp (NEM),NEM,2020-06-15,I,1,$56.85
Caterpillar (CAT),CAT,2020-06-16,D,4,$130.11
Canopy Growth (CGC),CGC,2020-06-16,I,2,$17.80
Costco (COST),COST,2020-06-16,F,2,$301.36
McDonald's (MCD),MCD,2020-06-16,I,1,$190.32
Martin Marietta Materials (MLM),MLM,2020-06-16,D,2,$214.13
Nucor (NUE),NUE,2020-06-16,D,1,$44.59
U.S. Concrete (USCR),USCR,2020-06-16,D,4,$28.33
Vulcan Materials (VMC),VMC,2020-06-16,D,4,$123.15
Beyond Meat (BYND),BYND,2020-06-17,D,1,$156.34
ConAgra Foods (CAG),CAG,2020-06-17,D,1,$34.30
Clorox (CLX),CLX,2020-06-17,D,1,$212.00
Camping World (CWH),CWH,2020-06-17,D,1,$25.34
Home Depot (HD),HD,2020-06-17,D,1,$250.85
Lowe's (LOW),LOW,2020-06-17,D,1,$135.65
Masco (MAS),MAS,2020-06-17,D,1,$48.38
Netflix (NFLX),NFLX,2020-06-17,D,1,$447.77
Royalty Pharma (RPRX),RPRX,2020-06-17,F,1,$48.61
Stanley Black & Decker (SWK),SWK,2020-06-17,D,1,$135.31
Thor Industries (THO),THO,2020-06-17,D,1,$114.03
Take-Two Interactive (TTWO),TTWO,2020-06-17,D,1,$138.92
Union Pacific (UNP),UNP,2020-06-17,I,1,$171.17
AMC Entertainment (AMC),AMC,2020-06-18,I,1,$5.63
Clorox (CLX),CLX,2020-06-18,D,1,$214.59
Carvana (CVNA),CVNA,2020-06-18,D,1,$122.98
Carmax (KMX),KMX,2020-06-18,D,1,$97.91
Kroger (KR),KR,2020-06-18,D,1,$31.81
McCormick (MKC),MKC,2020-06-18,D,1,$173.88
Netflix (NFLX),NFLX,2020-06-18,D,1,$449.87
Nucor (NUE),NUE,2020-06-18,D,1,$43.52
Palo Alto Networks (PANW),PANW,2020-06-18,D,1,$230.33
Peloton (PTON),PTON,2020-06-18,D,1,$51.08
PayPal (PYPL),PYPL,2020-06-18,D,1,$168.05
Roku (ROKU),ROKU,2020-06-18,D,1,$127.79
Shopify (SHOP),SHOP,2020-06-18,D,1,$863.56
Block (SQ),SQ,2020-06-18,D,1,$98.27
VMware (VMW),VMW,2020-06-18,I,1,$143.43
Westlake Chemical (WLK),WLK,2020-06-18,D,1,$53.82
Zoom Video Communications (ZM),ZM,2020-06-18,D,1,$241.57
Apple (AAPL),AAPL,2020-06-22,D,1,$358.87
Adobe Systems (ADBE),ADBE,2020-06-22,D,1,$438.64
Activision Blizzard (ATVI),ATVI,2020-06-22,D,1,$76.12
Check Point Software (CHKP),CHKP,2020-06-22,I,1,$106.51
Clorox (CLX),CLX,2020-06-22,D,1,$216.90
Campbell Soup (CPB),CPB,2020-06-22,D,1,$49.81
Walt Disney (DIS),DIS,2020-06-22,D,1,$115.92
Freeport-McMoRan (FCX),FCX,2020-06-22,D,2,$10.79
Home Depot (HD),HD,2020-06-22,D,1,$249.16
Nike (NKE),NKE,2020-06-22,D,2,$99.51
ServiceNow (NOW),NOW,2020-06-22,D,1,$402.82
Regeneron Pharmaceuticals (REGN),REGN,2020-06-22,D,1,$628.48
Shopify (SHOP),SHOP,2020-06-22,D,1,$904.81
Spotify (SPOT),SPOT,2020-06-22,F,1,$236.06
Zoom Video Communications (ZM),ZM,2020-06-22,D,1,$251.27
Apple (AAPL),AAPL,2020-06-23,D,1,$366.53
Lands End (LE),LE,2020-06-23,I,1,$9.40
Moderna (MRNA),MRNA,2020-06-23,D,2,$62.94
Spirit Airlines (SAVE),SAVE,2020-06-23,D,2,$18.78
Snap (SNAP),SNAP,2020-06-23,D,2,$23.67
Apple (AAPL),AAPL,2020-06-24,D,1,$360.06
Apple (AAPL),AAPL,2020-06-24,D,1,$360.06
DraftKings (DKNG),DKNG,2020-06-24,F,5,$37.56
Meta (FB),FB,2020-06-24,D,1,$234.02
GoPro (GPRO),GPRO,2020-06-24,D,4,$4.64
Southwest Airlines (LUV),LUV,2020-06-24,D,2,$32.25
MGM Resorts (MGM),MGM,2020-06-24,D,4,$16.93
Moderna (MRNA),MRNA,2020-06-24,D,4,$64.84
Marathon Oil (MRO),MRO,2020-06-24,D,4,$5.79
Microsoft (MSFT),MSFT,2020-06-24,D,1,$197.84
Norwegian Cruise Line (NCLH),NCLH,2020-06-24,D,4,$15.80
Nikola (NKLA),NKLA,2020-06-24,F,5,$74.19
Parsley Energy (PE),PE,2020-06-24,D,2,$10.56
Penn National Gaming (PENN),PENN,2020-06-24,D,2,$33.38
Royal Caribbean Cruises (RCL),RCL,2020-06-24,D,4,$48.24
Spirit Airlines (SAVE),SAVE,2020-06-24,D,4,$16.92
Snap (SNAP),SNAP,2020-06-24,D,4,$23.63
Tesla (TSLA),TSLA,2020-06-24,D,1,$960.85
Apple (AAPL),AAPL,2020-06-25,D,1,$364.84
Brunswick (BC),BC,2020-06-25,I,1,$63.97
Clorox (CLX),CLX,2020-06-25,D,1,$214.92
Salesforce (CRM),CRM,2020-06-25,I,1,$188.34
Etsy (ETSY),ETSY,2020-06-25,D,1,$101.28
McCormick (MKC),MKC,2020-06-25,D,1,$178.54
Shopify (SHOP),SHOP,2020-06-25,D,1,$916.32
Winnebago Industries (WGO),WGO,2020-06-25,I,1,$68.42
Zoom Video Communications (ZM),ZM,2020-06-25,D,1,$259.51
ZScaler (ZS),ZS,2020-06-25,D,1,$111.61
Advanced Micro Devices (AMD),AMD,2020-06-29,D,1,$50.28
Boeing (BA),BA,2020-06-29,D,2,$194.49
The Blackstone Group (BX),BX,2020-06-29,D,5,$55.81
Crown Castle (CCI),CCI,2020-06-29,D,1,$162.30
Centene (CNC),CNC,2020-06-29,D,1,$62.59
Costco (COST),COST,2020-06-29,D,1,$301.59
Dollar General (DG),DG,2020-06-29,D,1,$190.02
Meta (FB),FB,2020-06-29,D,2,$220.64
Fastly (FSLY),FSLY,2020-06-29,D,1,$78.15
General Electric (GE),GE,2020-06-29,D,2,$6.80
GlaxoSmithKline (GSK),GSK,2020-06-29,D,5,$40.75
Honeywell (HON),HON,2020-06-29,I,1,$143.24
Kellogg (K),K,2020-06-29,D,5,$65.08
Southwest Airlines (LUV),LUV,2020-06-29,D,2,$35.04
Newmont Goldcorp (NEM),NEM,2020-06-29,D,1,$59.54
Nike (NKE),NKE,2020-06-29,D,2,$95.87
Restaurant Brands (QSR),QSR,2020-06-29,I,1,$55.25
TJX Companies (TJX),TJX,2020-06-29,D,1,$50.77
UnitedHealth Group (UNH),UNH,2020-06-29,D,1,$289.76
Verizon (VZ),VZ,2020-06-29,D,1,$54.69
Wells Fargo (WFC),WFC,2020-06-29,D,4,$25.70
Walmart (WMT),WMT,2020-06-29,D,1,$119.06
Apple (AAPL),AAPL,2020-06-30,D,1,$364.80
Adobe Systems (ADBE),ADBE,2020-06-30,D,1,$435.31
ConAgra Foods (CAG),CAG,2020-06-30,I,1,$35.17
Crown Castle (CCI),CCI,2020-06-30,I,1,$167.35
Etsy (ETSY),ETSY,2020-06-30,D,1,$106.23
Fastly (FSLY),FSLY,2020-06-30,D,1,$85.13
Lululemon Athletica (LULU),LULU,2020-06-30,D,1,$312.01
Netflix (NFLX),NFLX,2020-06-30,D,1,$455.04
NVIDIA (NVDA),NVDA,2020-06-30,D,1,$379.91
PayPal (PYPL),PYPL,2020-06-30,D,1,$174.23
Regeneron Pharmaceuticals (REGN),REGN,2020-06-30,D,1,$623.65
Shopify (SHOP),SHOP,2020-06-30,D,1,$949.20
Twilio (TWLO),TWLO,2020-06-30,D,1,$219.42
Wix.com (WIX),WIX,2020-06-30,D,1,$256.22
Zoom Video Communications (ZM),ZM,2020-06-30,D,1,$253.54
Meta (FB),FB,2020-07-01,D,1,$237.55
FedEx (FDX),FDX,2020-07-01,D,1,$156.66
General Mills (GIS),GIS,2020-07-01,I,1,$60.43
Nio (NIO),NIO,2020-07-01,D,5,$7.91
Pfizer (PFE),PFE,2020-07-01,D,1,$33.74
Tortoise Acquisition (SHLL),SHLL,2020-07-01,D,5,$25.18
Constellation Brands (STZ),STZ,2020-07-01,I,1,$185.88
Wix.com (WIX),WIX,2020-07-01,D,1,$265.77
Workhorse Group (WKHS),WKHS,2020-07-01,D,5,$19.18
Williams-Sonoma (WSM),WSM,2020-07-01,I,1,$84.82
Accenture (ACN),ACN,2020-07-02,F,1,$215.72
Bed Bath & Beyond (BBBY),BBBY,2020-07-02,D,4,$10.81
Inovio Pharmaceuticals (INO),INO,2020-07-02,F,5,$21.45
Levi Strauss (LEVI),LEVI,2020-07-02,D,2,$13.35
Novavax (NVAX),NVAX,2020-07-02,F,5,$81.64
Paychex (PAYX),PAYX,2020-07-02,D,2,$76.59
Walgreens Boots Alliance (WBA),WBA,2020-07-02,D,4,$41.98
American Airlines (AAL),AAL,2020-07-13,D,1,$11.63
Bank of America (BAC),BAC,2020-07-13,D,2,$24.19
Citigroup (C),C,2020-07-13,D,4,$52.20
Crown Castle (CCI),CCI,2020-07-13,F,1,$166.91
Delta Air Lines (DAL),DAL,2020-07-13,D,4,$26.82
Domino's Pizza (DPZ),DPZ,2020-07-13,D,1,$401.38
First Horizon National (FHN),FHN,2020-07-13,D,1,$8.90
Goldman Sachs (GS),GS,2020-07-13,D,1,$208.88
Johnson & Johnson (JNJ),JNJ,2020-07-13,D,1,$145.21
JPMorgan Chase (JPM),JPM,2020-07-13,D,2,$97.65
Livongo Health (LVGO),LVGO,2020-07-13,F,1,$97.38
Morgan Stanley (MS),MS,2020-07-13,D,2,$50.22
Netflix (NFLX),NFLX,2020-07-13,F,1,$525.50
UnitedHealth Group (UNH),UNH,2020-07-13,D,2,$299.71
Wells Fargo (WFC),WFC,2020-07-13,D,4,$25.41
American Airlines (AAL),AAL,2020-07-14,D,5,$11.57
Clorox (CLX),CLX,2020-07-14,D,2,$230.52
Costco (COST),COST,2020-07-14,D,2,$328.00
Everi (EVRI),EVRI,2020-07-14,D,2,$5.47
Ford Motor (F),F,2020-07-14,D,5,$6.36
General Electric (GE),GE,2020-07-14,D,5,$6.88
Livongo Health (LVGO),LVGO,2020-07-14,I,1,$101.18
Mastercard (MA),MA,2020-07-14,D,2,$298.95
McCormick (MKC),MKC,2020-07-14,D,2,$189.42
Ncino (NCNO),NCNO,2020-07-14,D,2,$91.59
Paychex (PAYX),PAYX,2020-07-14,I,1,$71.87
Walmart (WMT),WMT,2020-07-14,D,2,$132.01
American Airlines (AAL),AAL,2020-07-15,D,4,$13.44
Biohaven Pharmaceuticals (BHVN),BHVN,2020-07-15,I,1,$76.39
Goldman Sachs (GS),GS,2020-07-15,F,1,$216.90
Lemonade (LMND),LMND,2020-07-15,F,4,$74.17
Livongo Health (LVGO),LVGO,2020-07-15,D,1,$108.31
PayPal (PYPL),PYPL,2020-07-15,D,2,$172.06
Visa (V),V,2020-07-15,D,2,$196.55
Abbott Laboratories (ABT),ABT,2020-07-16,D,1,$96.40
Salesforce (CRM),CRM,2020-07-16,D,1,$185.51
Domino's Pizza (DPZ),DPZ,2020-07-16,I,1,$407.52
Meta (FB),FB,2020-07-16,D,1,$240.93
Barrick Gold (GOLD),GOLD,2020-07-16,I,1,$26.69
Johnson & Johnson (JNJ),JNJ,2020-07-16,D,1,$149.25
Morgan Stanley (MS),MS,2020-07-16,D,1,$52.64
Pepsico (PEP),PEP,2020-07-16,D,1,$133.88
American Airlines (AAL),AAL,2020-07-17,D,4,$11.91
Abbott Laboratories (ABT),ABT,2020-07-17,F,1,$99.25
American Express (AXP),AXP,2020-07-17,D,4,$95.18
AstraZeneca (AZN),AZN,2020-07-17,D,1,$61.10
Best Buy (BBY),BBY,2020-07-17,D,1,$87.96
CSX (CSX),CSX,2020-07-17,D,1,$72.16
CyberArk Software (CYBR),CYBR,2020-07-17,I,1,$109.08
Deere & Company (DE),DE,2020-07-17,D,1,$176.51
Danaher (DHR),DHR,2020-07-17,F,1,$190.95
Home Depot (HD),HD,2020-07-17,D,1,$260.38
Honeywell (HON),HON,2020-07-17,F,1,$155.00
Intel (INTC),INTC,2020-07-17,D,4,$60.00
Coca-Cola (KO),KO,2020-07-17,D,4,$46.82
Lockheed Martin (LMT),LMT,2020-07-17,D,1,$368.50
Lowe's (LOW),LOW,2020-07-17,D,1,$144.39
Southwest Airlines (LUV),LUV,2020-07-17,D,1,$34.13
Masco (MAS),MAS,2020-07-17,D,1,$53.31
Microsoft (MSFT),MSFT,2020-07-17,D,1,$202.88
Nutanix (NTNX),NTNX,2020-07-17,I,1,$22.06
PPG Industries (PPG),PPG,2020-07-17,D,1,$111.88
Boston Beer (SAM),SAM,2020-07-17,D,1,$643.58
Scotts Miracle-Gro (SMG),SMG,2020-07-17,D,1,$144.22
Snap (SNAP),SNAP,2020-07-17,D,4,$24.54
Stanley Black & Decker (SWK),SWK,2020-07-17,D,1,$153.36
Thermo Fisher Scientific (TMO),TMO,2020-07-17,F,1,$395.40
Tractor Supply (TSCO),TSCO,2020-07-17,D,1,$140.77
Texas Instruments (TXN),TXN,2020-07-17,D,4,$133.89
Union Pacific (UNP),UNP,2020-07-17,D,1,$181.25
Vulcan Materials (VMC),VMC,2020-07-17,D,1,$124.95
Verizon (VZ),VZ,2020-07-17,D,1,$56.30
Waste Management (WM),WM,2020-07-17,D,1,$108.70
Bank of America (BAC),BAC,2020-07-20,D,4,$23.58
Citigroup (C),C,2020-07-20,D,4,$50.14
Goldman Sachs (GS),GS,2020-07-20,D,1,$211.71
JPMorgan Chase (JPM),JPM,2020-07-20,D,4,$97.30
Morgan Stanley (MS),MS,2020-07-20,D,1,$51.86
Newell Brands (NWL),NWL,2020-07-20,F,1,$16.07
Opko Health (OPK),OPK,2020-07-20,I,1,$4.94
Palo Alto Networks (PANW),PANW,2020-07-20,D,1,$251.60
Pool Corp (POOL),POOL,2020-07-20,F,1,$301.35
Sorrento Therapeutics (SRNE),SRNE,2020-07-20,I,1,$8.36
Tractor Supply (TSCO),TSCO,2020-07-20,F,1,$144.69
Yeti Holdings (YETI),YETI,2020-07-20,F,1,$45.05
Zoom Video Communications (ZM),ZM,2020-07-20,D,1,$268.58
Apple (AAPL),AAPL,2020-07-21,D,1,$388.00
Walt Disney (DIS),DIS,2020-07-21,D,2,$118.62
Meta (FB),FB,2020-07-21,D,1,$241.75
Logitech International (LOGI),LOGI,2020-07-21,I,1,$70.41
Microsoft (MSFT),MSFT,2020-07-21,D,1,$208.75
Okta (OKTA),OKTA,2020-07-21,I,1,$211.31
PVH Corp (PVH),PVH,2020-07-21,D,2,$49.02
Starbucks (SBUX),SBUX,2020-07-21,D,2,$75.44
VF Corp (VFC),VFC,2020-07-21,D,2,$59.67
First Horizon National (FHN),FHN,2020-07-22,I,1,$9.29
Medallia (MDLA),MDLA,2020-07-22,I,2,$29.91
Apple (AAPL),AAPL,2020-07-23,D,1,$371.38
AstraZeneca (AZN),AZN,2020-07-23,D,1,$55.17
Meta (FB),FB,2020-07-23,D,1,$232.60
Gilead Sciences (GILD),GILD,2020-07-23,D,2,$75.56
GlaxoSmithKline (GSK),GSK,2020-07-23,D,1,$40.30
Johnson & Johnson (JNJ),JNJ,2020-07-23,D,1,$149.61
Eli Lilly (LLY),LLY,2020-07-23,D,2,$161.52
Lemonade (LMND),LMND,2020-07-23,I,1,$82.16
Moderna (MRNA),MRNA,2020-07-23,D,4,$75.33
Microsoft (MSFT),MSFT,2020-07-23,D,1,$202.54
Ncino (NCNO),NCNO,2020-07-23,F,1,$71.57
Novavax (NVAX),NVAX,2020-07-23,D,2,$139.59
Pfizer (PFE),PFE,2020-07-23,D,1,$38.41
Regeneron Pharmaceuticals (REGN),REGN,2020-07-23,D,2,$630.31
Apple (AAPL),AAPL,2020-07-27,D,1,$379.24
Advanced Micro Devices (AMD),AMD,2020-07-27,D,1,$68.97
AstraZeneca (AZN),AZN,2020-07-27,D,1,$56.58
Boeing (BA),BA,2020-07-27,D,4,$170.21
