time,content,comments,retweets,quotes,hearts
2012-12-19 19:47:00,"RT @nauset11: @jimcramer New one coming Cape Cod!=--j yes, Hyanis is getting one. I would kill for one down in Ocean Grove or in Quogue",0.0,,0.0,0
2012-12-19 19:46:00,RT @CastAStone:  There's still plenty of major cities like Buffalo that are without any WFM at all.-j Buffalo doesn't have a $WFM?,0.0,,,0
2012-12-19 19:42:00,"How far away from a $WFM are you? Many do not have one near them, i believe...",,,,0
2012-12-19 19:39:00,RT @FaceplantJim: @jimcramer @AdamSchefter makes ya wanna invest in $DIS--@AdamSchefter is Mr. Fantasy Football!,0.0,,,0
2012-12-19 19:27:00,"When you go to #ESPN you sense the same enthusiasm for sports that i have for stocks. Guys like @AdamSchefter are same as i am, believe me",0.0,,,0
2012-12-19 19:25:00,"RT @AVisionAbstract: hey Jim, how do you know so much about stocks? What's the secret?-j same as those who work at ESPN, i love stocks!",0.0,,0.0,0
2012-12-19 19:19:00,Prepping for $WFM tonight--anyone have any questions for co ceo Walter Robb?,0.0,,0.0,0
2012-12-19 19:06:00,"RT @VintageWorx:  you have to learn to play through the pain, your team needs you. j-team trainer giving me a shot of bute before the show",0.0,,,0
2012-12-19 19:05:00,"RT @horsesandyoga: @jimcramer which is worse, the pinky or the paper cut??lol--j paper cut not a potential surgery issue",,,,0
2012-12-19 19:04:00,"RT @VinceSapia: @jimcramer eBay now or after cliff resolution? -jj a half and half solution, perhaps?",,,,0
2012-12-19 19:03:00,RT @bdevit:  When is $NFLX gonna stop? Every day I don't buy thinking it's capped out and am proven wrong! -j addressing tonight,0.0,,0.0,0
2012-12-19 15:53:00,"RT @carlquintanilla: ""We can still benefit from potential upside in the future .. .We'll see what the market does"" -- Treasury's Massad.",,,,0
2012-12-19 14:17:00,this injury has me as doubtful for Sunday’s Seakhawks-9er contest,0.0,,0.0,0
2012-12-19 13:50:00,When you see my splint--don't freak out--i have trigger finger! totally nutty  injury--But i am now questionable for Sunday!,0.0,,,0
2012-12-19 11:08:00,$GOOG only about 50 points from when it reported the hideous quarter.,0.0,,0.0,0
